transaction_id,timestamp,sender_id,receiver_id,amount,device_id,location,transaction_type,is_new_device,is_new_receiver,is_high_value_simulated,is_night_time_simulated
T_CLEAN_9104,2025-12-04 13:11:20.599266,U0691,U0694,4170.68,D060,Mumbai,P2P,False,False,False,False
T_CLEAN_9105,2025-12-04 17:00:20.599278,U0246,U0417,1751.16,D234,Pune,P2P,False,False,False,False
T_CLEAN_9106,2025-12-04 12:27:20.599290,U0700,U0400,2269.48,D172,Chennai,P2M,False,False,False,False
T_CLEAN_9107,2025-12-04 10:59:20.599302,U0245,U0556,3864.76,D269,Chennai,P2M,False,False,False,False
T_CLEAN_9108,2025-12-04 14:14:20.599314,U0163,U0076,3413.94,D391,Mumbai,P2P,False,False,False,False
T_CLEAN_9109,2025-12-04 05:12:20.599326,U0413,U0984,5210.28,D213,Chennai,P2M,False,False,False,False
T_CLEAN_9110,2025-12-04 01:06:20.599338,U0049,U0514,5341.29,D200,Chennai,P2P,False,False,False,False
T_CLEAN_9111,2025-12-04 08:52:20.599350,U0539,U0926,817.52,D194,Pune,P2M,False,False,False,False
T_CLEAN_9112,2025-12-04 02:44:20.599364,U0634,U0277,4969.71,D458,Pune,P2P,False,False,False,False
T_CLEAN_9113,2025-12-04 10:56:20.599377,U0482,U0022,2050.07,D147,Pune,P2M,False,False,False,False
T_CLEAN_9114,2025-12-04 15:54:20.599389,U0847,U0341,2834.86,D287,Chennai,P2P,False,False,False,False
T_CLEAN_9115,2025-12-04 08:01:20.599444,U0515,U0466,1716.21,D231,Delhi,P2M,False,False,False,False
T_CLEAN_9116,2025-12-04 11:08:20.599470,U0770,U0891,3072.1,D449,Pune,P2M,False,False,False,False
T_CLEAN_9117,2025-12-04 00:53:20.599489,U0312,U0185,4000.39,D141,Mumbai,P2P,False,False,False,False
T_CLEAN_9118,2025-12-04 02:47:20.599501,U0816,U0886,1567.34,D160,Mumbai,P2P,False,False,False,False
T_CLEAN_9119,2025-12-04 11:28:20.599525,U0336,U0284,1431.04,D234,Chennai,P2M,False,False,False,False
T_CLEAN_9120,2025-12-04 13:53:20.599546,U0417,U0013,1409.91,D495,Bangalore,P2P,False,False,False,False
T_CLEAN_9121,2025-12-04 13:10:20.599559,U0705,U0564,4390.54,D041,Mumbai,P2M,False,False,False,False
T_CLEAN_9122,2025-12-04 15:38:20.599574,U0828,U0062,1255.77,D488,Chennai,P2P,False,False,False,False
T_CLEAN_9123,2025-12-04 11:21:20.599600,U0525,U0234,2704.55,D145,Pune,P2M,False,False,False,False
T_CLEAN_9124,2025-12-04 16:19:20.599613,U0740,U0649,3126.62,D424,Bangalore,P2P,False,False,False,False
T_CLEAN_9125,2025-12-04 11:36:20.599625,U0393,U0445,2815.22,D408,Mumbai,P2P,False,False,False,False
T_CLEAN_9126,2025-12-04 15:31:20.599638,U0964,U0604,5006.23,D470,Bangalore,P2P,False,False,False,False
T_CLEAN_9127,2025-12-04 11:44:20.599650,U0622,U0321,755.24,D465,Mumbai,P2P,False,False,False,False
T_CLEAN_9128,2025-12-04 16:46:20.599662,U0354,U0122,3455.67,D324,Pune,P2M,False,False,False,False
T_CLEAN_9129,2025-12-04 05:22:20.599674,U0597,U0781,4164.21,D342,Chennai,P2M,False,False,False,False
T_CLEAN_9130,2025-12-04 15:45:20.599686,U0681,U0509,3719.48,D062,Delhi,P2P,False,False,False,False
T_CLEAN_9131,2025-12-04 00:38:20.599697,U0460,U0421,1688.78,D311,Mumbai,P2P,False,False,False,False
T_CLEAN_9132,2025-12-04 01:00:20.599711,U0429,U0344,5290.07,D231,Delhi,P2P,False,False,False,False
T_CLEAN_9133,2025-12-04 07:57:20.599723,U0514,U0036,718.21,D183,Chennai,P2M,False,False,False,False
T_CLEAN_9134,2025-12-04 13:36:20.599735,U0832,U0233,1973.52,D113,Mumbai,P2P,False,False,False,False
T_CLEAN_9135,2025-12-04 00:48:20.599748,U0406,U0363,5569.6,D048,Bangalore,P2P,False,False,False,False
T_CLEAN_9136,2025-12-04 06:22:20.599760,U0613,U0278,4555.77,D379,Bangalore,P2P,False,False,False,False
T_CLEAN_9137,2025-12-04 15:34:20.599771,U0879,U0182,3455.12,D262,Mumbai,P2M,False,False,False,False
T_CLEAN_9138,2025-12-04 06:35:20.599783,U0361,U0291,1279.93,D180,Mumbai,P2M,False,False,False,False
T_CLEAN_9139,2025-12-04 03:16:20.599795,U0405,U0950,6654.07,D119,Mumbai,P2M,False,False,False,False
T_CLEAN_9140,2025-12-04 13:26:20.599807,U0300,U0796,2644.83,D003,Pune,P2M,False,False,False,False
T_CLEAN_9141,2025-12-04 00:33:20.599819,U0626,U0910,2741.46,D134,Chennai,P2P,False,False,False,False
T_CLEAN_9142,2025-12-04 13:55:20.599833,U0861,U0527,1139.28,D241,Mumbai,P2P,False,False,False,False
T_CLEAN_9143,2025-12-04 16:45:20.599844,U0543,U0942,2035.9,D183,Bangalore,P2P,False,False,False,False
T_CLEAN_9144,2025-12-04 14:46:20.599857,U0243,U0779,3965.85,D050,Delhi,P2M,False,False,False,False
T_CLEAN_9145,2025-12-04 05:52:20.599872,U0221,U0812,875.95,D309,Chennai,P2P,False,False,False,False
T_CLEAN_9146,2025-12-04 12:04:20.599885,U0921,U0854,1952.57,D114,Mumbai,P2M,False,False,False,False
T_CLEAN_9147,2025-12-04 05:42:20.599897,U0516,U0470,2752.6,D147,Mumbai,P2P,False,False,False,False
T_CLEAN_9148,2025-12-04 08:28:20.599909,U0742,U0802,1074.6,D219,Delhi,P2P,False,False,False,False
T_CLEAN_9149,2025-12-04 15:54:20.599921,U0984,U0803,2587.28,D217,Delhi,P2M,False,False,False,False
T_CLEAN_9150,2025-12-04 10:51:20.599933,U0266,U0601,967.64,D128,Mumbai,P2P,False,False,False,False
T_CLEAN_9151,2025-12-04 06:20:20.599945,U0860,U0054,1559.22,D399,Pune,P2M,False,False,False,False
T_CLEAN_9152,2025-12-04 07:09:20.599959,U0610,U0769,612.06,D318,Mumbai,P2M,False,False,False,False
T_CLEAN_9153,2025-12-04 15:57:20.599971,U0370,U0079,4203.77,D175,Pune,P2P,False,False,False,False
T_CLEAN_9154,2025-12-04 02:27:20.599984,U0121,U0310,1351.72,D482,Mumbai,P2M,False,False,False,False
T_CLEAN_9155,2025-12-04 12:42:20.599996,U0033,U0287,4225.16,D247,Delhi,P2M,False,False,False,False
T_CLEAN_9156,2025-12-04 02:01:20.600008,U0146,U0365,703.63,D117,Chennai,P2M,False,False,False,False
T_CLEAN_9157,2025-12-04 11:35:20.600020,U0074,U0485,1062.18,D233,Chennai,P2M,False,False,False,False
T_CLEAN_9158,2025-12-04 15:40:20.600032,U0546,U0723,3551.48,D008,Pune,P2M,False,False,False,False
T_CLEAN_9159,2025-12-04 10:42:20.600044,U0793,U0320,1776.55,D231,Pune,P2P,False,False,False,False
T_CLEAN_9160,2025-12-04 00:37:20.600056,U0294,U0940,802.5,D149,Mumbai,P2M,False,False,False,False
T_CLEAN_9161,2025-12-04 11:55:20.600068,U0990,U0983,1815.69,D389,Delhi,P2M,False,False,False,False
T_CLEAN_9162,2025-12-04 01:04:20.600082,U0837,U0375,1166.99,D471,Bangalore,P2M,False,False,False,False
T_CLEAN_9163,2025-12-04 06:47:20.600094,U0366,U0907,2528.01,D155,Bangalore,P2M,False,False,False,False
T_CLEAN_9164,2025-12-04 17:01:20.600106,U0443,U0170,6100.86,D136,Bangalore,P2P,False,False,False,False
T_CLEAN_9165,2025-12-04 04:16:20.600118,U0889,U0470,475.86,D494,Pune,P2M,False,False,False,False
T_CLEAN_9166,2025-12-04 05:15:20.600130,U0026,U0152,742.13,D379,Pune,P2P,False,False,False,False
T_CLEAN_9167,2025-12-04 08:29:20.600142,U0810,U0746,1896.35,D348,Delhi,P2M,False,False,False,False
T_CLEAN_9168,2025-12-04 00:32:20.600155,U1000,U0572,1138.2,D072,Chennai,P2M,False,False,False,False
T_CLEAN_9169,2025-12-04 10:10:20.600166,U0115,U0040,671.59,D209,Delhi,P2M,False,False,False,False
T_CLEAN_9170,2025-12-04 06:38:20.600178,U0062,U0413,2333.45,D164,Mumbai,P2P,False,False,False,False
T_CLEAN_9171,2025-12-04 15:24:20.600190,U0800,U0658,3703.96,D498,Mumbai,P2M,False,False,False,False
T_CLEAN_9172,2025-12-04 13:01:20.600259,U0123,U0320,1780.67,D069,Pune,P2P,False,False,False,False
T_CLEAN_9173,2025-12-04 15:11:20.600287,U0096,U0191,2318.57,D451,Mumbai,P2M,False,False,False,False
T_CLEAN_9174,2025-12-04 05:22:20.600301,U0138,U0545,4873.99,D367,Delhi,P2P,False,False,False,False
T_CLEAN_9175,2025-12-04 13:31:20.600313,U0693,U0205,2824.67,D156,Delhi,P2P,False,False,False,False
T_CLEAN_9176,2025-12-04 02:56:20.600326,U0340,U0908,2232.14,D386,Bangalore,P2M,False,False,False,False
T_CLEAN_9177,2025-12-04 15:44:20.600338,U0810,U0932,1546.32,D348,Bangalore,P2M,False,False,False,False
T_CLEAN_9178,2025-12-04 14:19:20.600350,U0287,U0560,2348.19,D176,Delhi,P2P,False,False,False,False
T_CLEAN_9179,2025-12-04 09:03:20.600362,U0381,U0134,398.96,D424,Chennai,P2P,False,False,False,False
T_CLEAN_9180,2025-12-04 07:08:20.600375,U0111,U0446,3040.5,D277,Mumbai,P2P,False,False,False,False
T_CLEAN_9181,2025-12-04 07:24:20.600388,U0046,U0487,2768.05,D350,Delhi,P2P,False,False,False,False
T_CLEAN_9182,2025-12-04 10:02:20.600496,U0520,U0089,4710.18,D229,Delhi,P2P,False,False,False,False
T_CLEAN_9183,2025-12-04 12:37:20.600548,U0691,U0217,4130.25,D060,Chennai,P2P,False,False,False,False
T_CLEAN_9184,2025-12-04 13:29:20.600585,U0961,U0022,1551.31,D279,Chennai,P2M,False,False,False,False
T_CLEAN_9185,2025-12-04 06:23:20.600620,U0471,U0547,3396.12,D205,Mumbai,P2M,False,False,False,False
T_CLEAN_9186,2025-12-04 08:19:20.600654,U0263,U0956,3107.5,D390,Chennai,P2P,False,False,False,False
T_CLEAN_9187,2025-12-04 12:27:20.600684,U0331,U0720,1409.17,D007,Pune,P2M,False,False,False,False
T_CLEAN_9188,2025-12-04 10:16:20.600713,U0037,U0464,4607.38,D111,Delhi,P2M,False,False,False,False
T_CLEAN_9189,2025-12-04 01:26:20.600742,U0806,U0700,680.99,D122,Bangalore,P2M,False,False,False,False
T_CLEAN_9190,2025-12-04 11:54:20.600777,U0927,U0893,987.97,D363,Delhi,P2P,False,False,False,False
T_CLEAN_9191,2025-12-04 12:08:20.600811,U0486,U0378,373.71,D401,Bangalore,P2M,False,False,False,False
T_CLEAN_9192,2025-12-04 13:30:20.600845,U0570,U0932,4051.2,D014,Bangalore,P2P,False,False,False,False
T_CLEAN_9193,2025-12-04 15:49:20.600874,U0687,U0564,2990.27,D162,Pune,P2P,False,False,False,False
T_CLEAN_9194,2025-12-04 05:44:20.600902,U0534,U0014,1305.93,D469,Chennai,P2M,False,False,False,False
T_CLEAN_9195,2025-12-04 10:07:20.600935,U0162,U0173,1709.67,D032,Delhi,P2M,False,False,False,False
T_CLEAN_9196,2025-12-04 08:33:20.600969,U0946,U0480,1438.71,D403,Delhi,P2P,False,False,False,False
T_CLEAN_9197,2025-12-04 08:07:20.601004,U0756,U0820,2561.28,D042,Pune,P2M,False,False,False,False
T_CLEAN_9198,2025-12-04 14:10:20.601038,U0871,U0368,1544.71,D205,Bangalore,P2M,False,False,False,False
T_CLEAN_9199,2025-12-04 08:47:20.601071,U0974,U0008,1829.44,D296,Delhi,P2M,False,False,False,False
T_CLEAN_9200,2025-12-04 01:11:20.601098,U0700,U0050,4020.94,D172,Chennai,P2M,False,False,False,False
T_CLEAN_9201,2025-12-04 12:27:20.601126,U0951,U0338,3796.89,D005,Bangalore,P2M,False,False,False,False
T_CLEAN_9202,2025-12-04 02:19:20.601159,U0996,U0103,525.46,D040,Chennai,P2M,False,False,False,False
T_CLEAN_9203,2025-12-04 11:25:20.601186,U0246,U0132,681.37,D234,Delhi,P2M,False,False,False,False
T_CLEAN_9204,2025-12-04 06:52:20.601219,U0427,U0486,1040.15,D438,Pune,P2P,False,False,False,False
T_CLEAN_9205,2025-12-04 03:38:20.601254,U0598,U0621,1918.99,D421,Bangalore,P2P,False,False,False,False
T_CLEAN_9206,2025-12-04 08:39:20.601289,U0253,U0924,2381.4,D331,Bangalore,P2P,False,False,False,False
T_CLEAN_9207,2025-12-04 00:38:20.601324,U0562,U0929,2453.03,D001,Chennai,P2M,False,False,False,False
T_CLEAN_9208,2025-12-04 13:31:20.601393,U0675,U0108,2293.44,D320,Pune,P2P,False,False,False,False
T_CLEAN_9209,2025-12-04 14:42:20.601417,U0114,U0512,2716.81,D184,Chennai,P2M,False,False,False,False
T_CLEAN_9210,2025-12-04 09:29:20.601431,U0105,U0587,3237.28,D005,Delhi,P2P,False,False,False,False
T_CLEAN_9211,2025-12-04 06:22:20.601445,U0591,U0567,3925.39,D144,Chennai,P2P,False,False,False,False
T_CLEAN_9212,2025-12-04 03:05:20.601466,U0695,U0809,1261.22,D233,Bangalore,P2P,False,False,False,False
T_CLEAN_9213,2025-12-04 17:04:20.601479,U0297,U0387,964.71,D387,Pune,P2M,False,False,False,False
T_CLEAN_9214,2025-12-04 01:41:20.601491,U0983,U0995,2598.32,D151,Chennai,P2M,False,False,False,False
T_CLEAN_9215,2025-12-04 01:02:20.601504,U0802,U0113,1641.56,D267,Chennai,P2M,False,False,False,False
T_CLEAN_9216,2025-12-04 03:23:20.601516,U0203,U0371,237.8,D029,Mumbai,P2M,False,False,False,False
T_CLEAN_9217,2025-12-04 04:26:20.601528,U0968,U0921,4302.14,D283,Pune,P2P,False,False,False,False
T_CLEAN_9218,2025-12-04 17:02:20.601542,U0485,U0067,880.27,D498,Pune,P2M,False,False,False,False
T_CLEAN_9219,2025-12-04 15:21:20.601554,U0489,U0885,3924.88,D436,Chennai,P2P,False,False,False,False
T_CLEAN_9220,2025-12-04 11:13:20.601569,U0507,U0828,740.5,D259,Chennai,P2P,False,False,False,False
T_CLEAN_9221,2025-12-04 01:31:20.601581,U0717,U0320,5482.22,D456,Delhi,P2M,False,False,False,False
T_CLEAN_9222,2025-12-04 02:44:20.601595,U0688,U0442,1073.17,D367,Mumbai,P2P,False,False,False,False
T_CLEAN_9223,2025-12-04 14:59:20.601607,U0399,U0548,5497.38,D043,Pune,P2P,False,False,False,False
T_CLEAN_9224,2025-12-04 11:47:20.601619,U0195,U0086,7425.01,D247,Bangalore,P2M,False,False,False,False
T_CLEAN_9225,2025-12-04 07:07:20.601632,U0113,U0121,1988.35,D378,Delhi,P2P,False,False,False,False
T_CLEAN_9226,2025-12-04 10:04:20.601644,U0942,U0614,951.93,D240,Bangalore,P2P,False,False,False,False
T_CLEAN_9227,2025-12-04 11:32:20.601656,U0636,U0636,5820.23,D249,Bangalore,P2M,False,False,False,False
T_CLEAN_9228,2025-12-04 16:26:20.601668,U0010,U0956,2867.26,D078,Bangalore,P2M,False,False,False,False
T_CLEAN_9229,2025-12-04 09:59:20.601681,U0375,U0993,6513.05,D123,Mumbai,P2M,False,False,False,False
T_CLEAN_9230,2025-12-04 06:09:20.601693,U0390,U0880,3456.56,D367,Chennai,P2P,False,False,False,False
T_CLEAN_9231,2025-12-04 09:49:20.601705,U0521,U0663,2001.34,D441,Delhi,P2M,False,False,False,False
T_CLEAN_9232,2025-12-04 09:38:20.601719,U0938,U0110,2829.96,D154,Pune,P2M,False,False,False,False
T_CLEAN_9233,2025-12-04 16:34:20.601731,U0524,U0210,3246.43,D250,Delhi,P2M,False,False,False,False
T_CLEAN_9234,2025-12-04 13:59:20.601743,U0306,U0273,5837.7,D459,Delhi,P2P,False,False,False,False
T_CLEAN_9235,2025-12-04 09:59:20.601755,U0751,U0148,296.24,D291,Delhi,P2M,False,False,False,False
T_CLEAN_9236,2025-12-04 02:57:20.601767,U0133,U0665,953.56,D374,Mumbai,P2P,False,False,False,False
T_CLEAN_9237,2025-12-04 11:23:20.601779,U0617,U0078,3530.84,D063,Chennai,P2P,False,False,False,False
T_CLEAN_9238,2025-12-04 02:57:20.601791,U0775,U0227,5508.8,D468,Chennai,P2P,False,False,False,False
T_CLEAN_9239,2025-12-04 01:33:20.601803,U0365,U0482,1079.64,D381,Delhi,P2M,False,False,False,False
T_CLEAN_9240,2025-12-04 04:54:20.601816,U0619,U0719,2156.49,D283,Pune,P2P,False,False,False,False
T_CLEAN_9241,2025-12-04 05:49:20.601828,U0879,U0784,3672.32,D262,Pune,P2M,False,False,False,False
T_CLEAN_9242,2025-12-04 05:00:20.601842,U0762,U0664,444.99,D374,Mumbai,P2M,False,False,False,False
T_CLEAN_9243,2025-12-04 12:48:20.601854,U0936,U0852,2129.45,D017,Pune,P2M,False,False,False,False
T_CLEAN_9244,2025-12-04 16:02:20.601865,U0469,U0136,2208.88,D293,Mumbai,P2P,False,False,False,False
T_CLEAN_9245,2025-12-04 04:49:20.601877,U0701,U0483,3084.87,D089,Bangalore,P2M,False,False,False,False
T_CLEAN_9246,2025-12-04 15:52:20.601892,U0529,U0727,1680.32,D223,Pune,P2P,False,False,False,False
T_CLEAN_9247,2025-12-04 02:13:20.601904,U0812,U0990,2343.31,D366,Chennai,P2M,False,False,False,False
T_CLEAN_9248,2025-12-04 09:35:20.601916,U0004,U0927,4466.54,D264,Mumbai,P2P,False,False,False,False
T_CLEAN_9249,2025-12-04 10:09:20.601928,U0987,U0593,4424.83,D487,Bangalore,P2P,False,False,False,False
T_CLEAN_9250,2025-12-04 11:13:20.601942,U0540,U0932,2535.05,D470,Mumbai,P2P,False,False,False,False
T_CLEAN_9251,2025-12-04 13:16:20.601954,U0555,U0216,892.05,D275,Pune,P2P,False,False,False,False
T_CLEAN_9252,2025-12-04 10:35:20.601968,U0825,U0219,709.58,D462,Mumbai,P2P,False,False,False,False
T_CLEAN_9253,2025-12-04 07:37:20.601980,U0844,U0886,3253.18,D127,Delhi,P2P,False,False,False,False
T_CLEAN_9254,2025-12-04 16:32:20.601992,U0006,U0893,1317.67,D340,Chennai,P2M,False,False,False,False
T_CLEAN_9255,2025-12-04 06:14:20.602003,U0368,U0227,5470.87,D136,Bangalore,P2P,False,False,False,False
T_CLEAN_9256,2025-12-04 16:51:20.602016,U0834,U0390,1644.09,D095,Mumbai,P2P,False,False,False,False
T_CLEAN_9257,2025-12-04 03:36:20.602028,U0723,U0577,10.0,D251,Delhi,P2P,False,False,False,False
T_CLEAN_9258,2025-12-04 02:32:20.602040,U0805,U0189,3953.61,D473,Pune,P2P,False,False,False,False
T_CLEAN_9259,2025-12-04 03:53:20.602052,U0747,U0851,2453.01,D474,Bangalore,P2M,False,False,False,False
T_CLEAN_9260,2025-12-04 05:00:20.602064,U0637,U0710,994.98,D217,Pune,P2P,False,False,False,False
T_CLEAN_9261,2025-12-04 13:59:20.602076,U0125,U0914,1277.57,D307,Chennai,P2M,False,False,False,False
T_CLEAN_9262,2025-12-04 03:12:20.602089,U0040,U0225,4818.05,D058,Bangalore,P2P,False,False,False,False
T_CLEAN_9263,2025-12-04 02:56:20.602101,U0608,U0780,1106.86,D329,Chennai,P2M,False,False,False,False
T_CLEAN_9264,2025-12-04 10:30:20.602114,U0833,U0332,3466.77,D487,Pune,P2P,False,False,False,False
T_CLEAN_9265,2025-12-04 08:08:20.602126,U0694,U0360,4379.75,D118,Mumbai,P2P,False,False,False,False
T_CLEAN_9266,2025-12-04 15:57:20.602138,U0336,U0652,1985.66,D234,Chennai,P2M,False,False,False,False
T_CLEAN_9267,2025-12-04 16:17:20.602149,U0023,U0128,1096.71,D410,Chennai,P2M,False,False,False,False
T_CLEAN_9268,2025-12-04 10:16:20.602161,U0638,U0199,844.02,D085,Pune,P2M,False,False,False,False
T_CLEAN_9269,2025-12-04 04:20:20.602173,U0793,U0163,1398.01,D231,Mumbai,P2P,False,False,False,False
T_CLEAN_9270,2025-12-04 14:28:20.602185,U0187,U0215,5557.38,D159,Delhi,P2P,False,False,False,False
T_CLEAN_9271,2025-12-04 12:02:20.602196,U0699,U0396,3620.2,D237,Chennai,P2P,False,False,False,False
T_CLEAN_9272,2025-12-04 10:53:20.602210,U0920,U0584,1557.74,D498,Chennai,P2P,False,False,False,False
T_CLEAN_9273,2025-12-04 01:41:20.602222,U0250,U0975,564.52,D476,Pune,P2P,False,False,False,False
T_CLEAN_9274,2025-12-04 01:29:20.602234,U0169,U0330,3836.9,D453,Mumbai,P2P,False,False,False,False
T_CLEAN_9275,2025-12-04 11:14:20.602246,U0843,U0694,3483.73,D241,Pune,P2P,False,False,False,False
T_CLEAN_9276,2025-12-04 12:38:20.602258,U0654,U0451,7277.82,D309,Bangalore,P2M,False,False,False,False
T_CLEAN_9277,2025-12-04 04:35:20.602269,U0541,U0770,5323.89,D224,Chennai,P2M,False,False,False,False
T_CLEAN_9278,2025-12-04 02:07:20.602281,U0875,U0895,865.62,D335,Mumbai,P2P,False,False,False,False
T_CLEAN_9279,2025-12-04 05:26:20.602293,U0722,U0558,2720.14,D280,Bangalore,P2M,False,False,False,False
T_CLEAN_9280,2025-12-04 11:53:20.602305,U0720,U0070,2471.31,D081,Bangalore,P2P,False,False,False,False
T_CLEAN_9281,2025-12-04 14:06:20.602316,U0893,U0023,3354.86,D385,Mumbai,P2M,False,False,False,False
T_CLEAN_9282,2025-12-04 13:09:20.602332,U0388,U0060,5151.49,D293,Pune,P2P,False,False,False,False
T_CLEAN_9283,2025-12-04 09:28:20.602344,U0856,U0283,6679.85,D390,Chennai,P2P,False,False,False,False
T_CLEAN_9284,2025-12-04 12:16:20.602356,U0121,U0455,1127.05,D482,Chennai,P2M,False,False,False,False
T_CLEAN_9285,2025-12-04 11:49:20.602368,U0178,U0038,2176.28,D335,Chennai,P2M,False,False,False,False
T_CLEAN_9286,2025-12-04 01:24:20.602380,U0358,U0382,1529.52,D289,Mumbai,P2M,False,False,False,False
T_CLEAN_9287,2025-12-04 05:07:20.602392,U0896,U0255,3951.89,D318,Delhi,P2P,False,False,False,False
T_CLEAN_9288,2025-12-04 05:57:20.602404,U0128,U0712,357.36,D408,Pune,P2P,False,False,False,False
T_CLEAN_9289,2025-12-04 07:11:20.602416,U0313,U0212,3470.56,D002,Chennai,P2M,False,False,False,False
T_CLEAN_9290,2025-12-04 08:34:20.602427,U0625,U0778,2000.42,D299,Chennai,P2P,False,False,False,False
T_CLEAN_9291,2025-12-04 14:34:20.602439,U0315,U0723,6273.43,D125,Mumbai,P2M,False,False,False,False
T_CLEAN_9292,2025-12-04 08:24:20.602453,U0702,U0476,4769.14,D134,Mumbai,P2P,False,False,False,False
T_CLEAN_9293,2025-12-04 12:07:20.602465,U0265,U0470,3037.6,D318,Bangalore,P2M,False,False,False,False
T_CLEAN_9294,2025-12-04 10:45:20.602477,U0035,U0345,4416.13,D232,Pune,P2M,False,False,False,False
T_CLEAN_9295,2025-12-04 16:03:20.602488,U0325,U0786,3423.17,D262,Delhi,P2P,False,False,False,False
T_CLEAN_9296,2025-12-04 15:34:20.602500,U0538,U0914,3067.92,D010,Bangalore,P2M,False,False,False,False
T_CLEAN_9297,2025-12-04 05:55:20.602512,U0837,U0865,638.41,D471,Delhi,P2M,False,False,False,False
T_CLEAN_9298,2025-12-04 00:43:20.602524,U0282,U0342,801.73,D013,Chennai,P2M,False,False,False,False
T_CLEAN_9299,2025-12-04 01:23:20.602535,U0838,U0839,5224.4,D449,Mumbai,P2P,False,False,False,False
T_CLEAN_9300,2025-12-04 07:14:20.602547,U0613,U0976,5651.21,D379,Pune,P2M,False,False,False,False
T_CLEAN_9301,2025-12-04 07:58:20.602559,U0052,U0621,10.0,D245,Delhi,P2P,False,False,False,False
T_CLEAN_9302,2025-12-04 14:29:20.602572,U0112,U0308,934.01,D445,Bangalore,P2M,False,False,False,False
T_CLEAN_9303,2025-12-04 07:41:20.602584,U0278,U0915,2522.64,D106,Mumbai,P2M,False,False,False,False
T_CLEAN_9304,2025-12-04 08:49:20.602597,U0741,U0706,3697.47,D294,Delhi,P2P,False,False,False,False
T_CLEAN_9305,2025-12-04 14:53:20.602608,U0542,U0276,1357.54,D378,Bangalore,P2M,False,False,False,False
T_CLEAN_9306,2025-12-04 06:32:20.602621,U0402,U0616,2756.88,D317,Pune,P2M,False,False,False,False
T_CLEAN_9307,2025-12-04 01:55:20.602633,U0878,U0182,2156.49,D001,Chennai,P2M,False,False,False,False
T_CLEAN_9308,2025-12-04 01:13:20.602645,U0434,U0138,5360.43,D060,Chennai,P2M,False,False,False,False
T_CLEAN_9309,2025-12-04 12:53:20.602657,U0116,U0212,2433.28,D493,Bangalore,P2M,False,False,False,False
T_CLEAN_9310,2025-12-04 16:37:20.602668,U0895,U0203,1849.58,D380,Bangalore,P2M,False,False,False,False
T_CLEAN_9311,2025-12-04 16:57:20.602680,U0991,U0692,2756.99,D324,Delhi,P2P,False,False,False,False
T_CLEAN_9312,2025-12-04 11:16:20.602694,U0216,U0486,1497.43,D369,Pune,P2M,False,False,False,False
T_CLEAN_9313,2025-12-04 07:04:20.602706,U0188,U0069,3659.86,D124,Chennai,P2M,False,False,False,False
T_CLEAN_9314,2025-12-04 09:04:20.602721,U0774,U0835,4621.38,D392,Pune,P2M,False,False,False,False
T_CLEAN_9315,2025-12-04 03:20:20.602733,U0201,U0094,703.52,D242,Chennai,P2P,False,False,False,False
T_CLEAN_9316,2025-12-04 08:00:20.602745,U0718,U0818,2132.84,D249,Delhi,P2P,False,False,False,False
T_CLEAN_9317,2025-12-04 11:13:20.602757,U0595,U0797,2181.17,D169,Mumbai,P2M,False,False,False,False
T_CLEAN_9318,2025-12-04 12:20:20.602769,U0363,U0961,3733.34,D213,Chennai,P2M,False,False,False,False
T_CLEAN_9319,2025-12-04 03:18:20.602780,U0417,U0763,40.56,D495,Pune,P2M,False,False,False,False
T_CLEAN_9320,2025-12-04 01:36:20.602793,U0327,U0535,1644.17,D382,Bangalore,P2P,False,False,False,False
T_CLEAN_9321,2025-12-04 16:12:20.602805,U0633,U0272,5361.19,D471,Mumbai,P2M,False,False,False,False
T_CLEAN_9322,2025-12-04 12:21:20.602818,U0508,U0836,4315.71,D116,Mumbai,P2P,False,False,False,False
T_CLEAN_9323,2025-12-04 14:37:20.602830,U0339,U0064,4774.32,D164,Delhi,P2M,False,False,False,False
T_CLEAN_9324,2025-12-04 02:25:20.602842,U0375,U0581,5591.27,D123,Chennai,P2P,False,False,False,False
T_CLEAN_9325,2025-12-04 06:01:20.602854,U0002,U0145,817.01,D097,Chennai,P2M,False,False,False,False
T_CLEAN_9326,2025-12-04 09:54:20.602866,U0928,U0314,833.82,D464,Bangalore,P2P,False,False,False,False
T_CLEAN_9327,2025-12-04 05:49:20.602878,U0307,U0259,799.97,D034,Mumbai,P2M,False,False,False,False
T_CLEAN_9328,2025-12-04 10:03:20.602890,U0684,U0097,4715.88,D418,Bangalore,P2M,False,False,False,False
T_CLEAN_9329,2025-12-04 14:53:20.602901,U0188,U0682,2904.86,D124,Delhi,P2M,False,False,False,False
T_CLEAN_9330,2025-12-04 03:33:20.602913,U0888,U0032,791.76,D297,Pune,P2M,False,False,False,False
T_CLEAN_9331,2025-12-04 09:34:20.602925,U0595,U0226,5125.28,D169,Chennai,P2P,False,False,False,False
T_CLEAN_9332,2025-12-04 11:55:20.602940,U0552,U0159,3384.68,D093,Delhi,P2P,False,False,False,False
T_CLEAN_9333,2025-12-04 11:59:20.602952,U0420,U0539,728.64,D413,Delhi,P2M,False,False,False,False
T_CLEAN_9334,2025-12-04 05:11:20.602964,U0342,U0524,2540.21,D279,Pune,P2M,False,False,False,False
T_CLEAN_9335,2025-12-04 15:08:20.602976,U0149,U0218,3139.83,D456,Pune,P2P,False,False,False,False
